machine_id,timestamp,temperature,vibration,pressure,rpm,motor_current
1,2026-08-15 14:35:51.900012,62.9,2.15,5.23,3462.05,11.55
1,2026-08-15 14:36:51.900012,62.84,2.25,5.39,3448.16,11.1
1,2026-08-15 14:37:51.900012,60.85,2.27,5.0,3485.0,11.77
1,2026-08-15 14:38:51.900012,64.07,2.07,5.72,3482.04,11.12
1,2026-08-15 14:39:51.900012,61.44,2.58,5.72,3521.93,13.0
1,2026-08-15 14:40:51.900012,62.22,2.27,5.57,3490.02,12.8
1,2026-08-15 14:41:51.900012,64.07,1.56,5.41,3519.28,11.96
1,2026-08-15 14:42:51.900012,60.65,1.26,5.08,3496.8,11.47
1,2026-08-15 14:43:51.900012,62.68,1.78,5.23,3408.96,11.71
1,2026-08-15 14:44:51.900012,62.72,2.4,5.67,3491.42,12.27
1,2026-08-15 14:45:51.900012,62.12,1.82,5.39,3473.68,10.34
1,2026-08-15 14:46:51.900012,62.47,2.14,5.42,3467.88,11.73
1,2026-08-15 14:47:51.900012,64.35,2.07,5.39,3473.38,11.49
1,2026-08-15 14:48:51.900012,60.78,2.02,5.51,3583.01,12.05
1,2026-08-15 14:49:51.900012,63.54,1.81,5.65,3448.73,11.7
1,2026-08-15 14:50:51.900012,62.81,1.79,5.94,3525.53,10.48
1,2026-08-15 14:51:51.900012,62.97,1.92,5.5,3520.96,11.75
1,2026-08-15 14:52:51.900012,59.87,1.66,5.67,3558.55,12.58
1,2026-08-15 14:53:51.900012,64.48,1.34,5.67,3413.77,12.42
1,2026-08-15 14:54:51.900012,62.63,1.67,5.94,3528.98,10.49
1,2026-08-15 14:55:51.900012,62.68,1.81,5.52,3479.07,12.29
1,2026-08-15 14:56:51.900012,60.63,2.18,5.9,3462.79,11.65
1,2026-08-15 14:57:51.900012,62.58,1.83,5.64,3504.37,11.01
1,2026-08-15 14:58:51.900012,64.46,2.35,5.46,3471.35,11.1
1,2026-08-15 14:59:51.900012,63.83,2.02,5.6,3491.7,11.87
1,2026-08-15 15:00:51.900012,62.22,2.34,5.46,3537.33,11.91
1,2026-08-15 15:01:51.900012,62.22,1.77,5.29,3466.67,10.99
1,2026-08-15 15:02:51.900012,63.4,2.06,5.85,3600.0,11.55
1,2026-08-15 15:03:51.900012,60.51,1.94,5.48,3433.02,11.4
1,2026-08-15 15:04:51.900012,62.72,1.91,5.33,3465.86,12.52
1,2026-08-15 15:05:51.900012,62.19,1.79,5.42,3542.95,11.16
1,2026-08-15 15:06:51.900012,62.96,2.33,5.66,3562.99,11.24
1,2026-08-15 15:07:51.900012,63.75,1.8,5.41,3553.82,11.99
1,2026-08-15 15:08:51.900012,62.4,1.66,5.62,3471.63,11.03
1,2026-08-15 15:09:51.900012,61.62,2.17,5.03,3516.23,11.64
1,2026-08-15 15:10:51.900012,61.7,2.44,5.63,3472.72,11.17
1,2026-08-15 15:11:51.900012,63.24,1.55,5.43,3471.6,11.58
1,2026-08-15 15:12:51.900012,62.67,2.1,5.75,3510.26,11.37
1,2026-08-15 15:13:51.900012,60.97,2.34,5.62,3565.29,11.13
1,2026-08-15 15:14:51.900012,62.46,2.06,5.48,3500.47,10.6
1,2026-08-15 15:15:51.900012,63.42,2.31,5.75,3600.0,11.37
1,2026-08-15 15:16:51.900012,62.39,2.09,5.93,3422.1,11.81
1,2026-08-15 15:17:51.900012,60.68,1.18,5.06,3437.82,12.13
1,2026-08-15 15:18:51.900012,61.4,2.01,5.24,3527.49,10.94
1,2026-08-15 15:19:51.900012,64.03,1.74,5.33,3505.52,11.56
1,2026-08-15 15:20:51.900012,64.16,2.13,5.23,3474.78,11.23
1,2026-08-15 15:21:51.900012,63.33,2.23,5.47,3539.13,11.26
1,2026-08-15 15:22:51.900012,62.3,2.16,5.84,3495.57,11.35
1,2026-08-15 15:23:51.900012,61.21,2.33,5.37,3515.47,10.5
1,2026-08-15 15:24:51.900012,63.73,1.63,5.33,3547.64,10.81
1,2026-08-15 15:25:51.900012,62.38,2.12,5.28,3560.43,12.37
1,2026-08-15 15:26:51.900012,60.12,1.59,5.68,3441.36,11.33
1,2026-08-15 15:27:51.900012,62.65,2.34,5.45,3504.28,11.12
1,2026-08-15 15:28:51.900012,64.05,1.93,5.57,3476.98,11.61
1,2026-08-15 15:29:51.900012,62.3,2.04,5.28,3535.84,12.33
1,2026-08-15 15:30:51.900012,62.8,2.36,5.68,3541.76,11.72
1,2026-08-15 15:31:51.900012,62.76,2.4,5.52,3456.17,11.56
1,2026-08-15 15:32:51.900012,60.25,2.1,5.59,3555.62,11.63
1,2026-08-15 15:33:51.900012,63.63,2.1,5.27,3436.49,11.02
1,2026-08-15 15:34:51.900012,60.89,2.33,5.45,3525.66,11.59
1,2026-08-15 15:35:51.900012,63.78,2.48,5.36,3487.66,11.26
1,2026-08-15 15:36:51.900012,60.59,2.34,5.76,3499.71,11.28
1,2026-08-15 15:37:51.900012,63.85,1.29,5.54,3506.45,11.24
1,2026-08-15 15:38:51.900012,64.21,2.45,5.44,3496.1,11.34
1,2026-08-15 15:39:51.900012,61.94,1.65,5.8,3546.26,11.99
1,2026-08-15 15:40:51.900012,61.24,2.84,5.94,3508.46,11.06
1,2026-08-15 15:41:51.900012,61.52,2.26,5.3,3498.46,12.15
1,2026-08-15 15:42:51.900012,60.76,2.82,5.84,3444.33,10.78
1,2026-08-15 15:43:51.900012,62.23,1.75,5.44,3400.0,11.43
1,2026-08-15 15:44:51.900012,64.74,1.72,5.44,3432.97,11.91
1,2026-08-15 15:45:51.900012,62.31,2.8,5.55,3483.25,11.86
1,2026-08-15 15:46:51.900012,61.98,1.65,5.57,3492.13,11.65
1,2026-08-15 15:47:51.900012,63.04,1.94,5.59,3578.2,10.95
1,2026-08-15 15:48:51.900012,64.68,2.03,5.33,3600.0,11.64
1,2026-08-15 15:49:51.900012,64.24,2.41,5.13,3505.44,11.27
1,2026-08-15 15:50:51.900012,60.99,1.5,5.52,3526.56,11.78
1,2026-08-15 15:51:51.900012,62.24,1.84,5.28,3475.02,10.99
1,2026-08-15 15:52:51.900012,62.37,2.11,5.3,3489.56,11.14
1,2026-08-15 15:53:51.900012,62.61,2.3,5.54,3521.25,10.65
1,2026-08-15 15:54:51.900012,62.17,2.22,5.64,3428.09,11.65
1,2026-08-15 15:55:51.900012,64.08,2.06,5.48,3520.27,11.7
1,2026-08-15 15:56:51.900012,63.44,2.15,5.53,3464.79,11.47
1,2026-08-15 15:57:51.900012,64.14,2.06,5.46,3477.88,12.0
1,2026-08-15 15:58:51.900012,61.62,2.45,5.29,3452.4,11.68
1,2026-08-15 15:59:51.900012,62.81,2.23,5.73,3481.44,11.81
1,2026-08-15 16:00:51.900012,61.56,2.57,5.64,3524.14,11.67
1,2026-08-15 16:01:51.900012,61.72,2.02,5.61,3499.14,11.63
1,2026-08-15 16:02:51.900012,61.03,2.2,5.35,3451.25,11.48
1,2026-08-15 16:03:51.900012,60.44,2.38,5.69,3497.6,11.02
1,2026-08-15 16:04:51.900012,61.54,2.08,5.0,3508.12,11.93
1,2026-08-15 16:05:51.900012,62.31,1.96,5.54,3515.78,12.17
1,2026-08-15 16:06:51.900012,62.71,1.9,5.4,3508.19,12.42
1,2026-08-15 16:07:51.900012,62.31,1.77,5.31,3405.66,11.75
1,2026-08-15 16:08:51.900012,61.06,1.71,5.07,3449.69,11.88
1,2026-08-15 16:09:51.900012,61.13,1.53,5.54,3484.65,11.81
1,2026-08-15 16:10:51.900012,63.59,2.14,5.21,3494.43,11.85
1,2026-08-15 16:11:51.900012,62.01,1.64,5.74,3481.31,11.35
1,2026-08-15 16:12:51.900012,62.73,2.5,5.56,3485.0,11.95
1,2026-08-15 16:13:51.900012,65.3,2.63,5.65,3449.5,13.0
1,2026-08-15 16:14:51.900012,61.29,2.01,5.35,3573.21,11.8
1,2026-08-15 16:15:51.900012,61.02,2.24,5.62,3485.67,10.9
1,2026-08-15 16:16:51.900012,61.86,1.99,5.51,3476.6,11.98
1,2026-08-15 16:17:51.900012,61.6,1.54,5.34,3560.7,11.26
1,2026-08-15 16:18:51.900012,65.55,2.32,5.24,3462.46,11.71
1,2026-08-15 16:19:51.900012,61.34,2.98,5.28,3530.64,12.38
1,2026-08-15 16:20:51.900012,62.62,1.8,5.44,3516.3,12.06
1,2026-08-15 16:21:51.900012,62.83,1.66,5.51,3469.7,10.38
1,2026-08-15 16:22:51.900012,61.93,1.65,5.63,3587.49,12.6
1,2026-08-15 16:23:51.900012,62.08,1.99,5.65,3547.76,11.35
1,2026-08-15 16:24:51.900012,62.6,2.93,5.48,3478.16,11.64
1,2026-08-15 16:25:51.900012,63.48,1.8,5.45,3447.51,11.42
1,2026-08-15 16:26:51.900012,65.04,2.42,5.48,3458.01,11.41
1,2026-08-15 16:27:51.900012,64.05,1.96,5.82,3438.19,11.42
1,2026-08-15 16:28:51.900012,64.89,1.46,5.76,3416.69,11.53
1,2026-08-15 16:29:51.900012,62.59,2.45,5.0,3413.7,11.27
1,2026-08-15 16:30:51.900012,62.85,1.85,5.45,3446.62,11.36
1,2026-08-15 16:31:51.900012,61.79,2.25,5.63,3564.48,11.22
1,2026-08-15 16:32:51.900012,62.43,2.18,5.44,3497.66,10.72
1,2026-08-15 16:33:51.900012,63.27,1.84,5.29,3428.53,12.22
1,2026-08-15 16:34:51.900012,62.66,2.57,5.56,3423.35,10.99
1,2026-08-15 16:35:51.900012,63.74,1.9,5.26,3491.93,11.49
1,2026-08-15 16:36:51.900012,61.62,2.05,5.39,3400.0,11.86
1,2026-08-15 16:37:51.900012,61.87,2.62,5.25,3428.92,12.24
1,2026-08-15 16:38:51.900012,60.94,1.95,5.63,3485.17,10.67
1,2026-08-15 16:39:51.900012,63.08,2.1,5.78,3526.49,13.0
1,2026-08-15 16:40:51.900012,60.88,2.16,5.27,3551.96,12.04
1,2026-08-15 16:41:51.900012,63.76,1.9,5.34,3408.66,12.53
1,2026-08-15 16:42:51.900012,63.47,2.08,5.71,3533.79,12.12
1,2026-08-15 16:43:51.900012,60.92,1.92,5.54,3515.99,12.11
1,2026-08-15 16:44:51.900012,61.66,2.22,5.99,3531.14,12.07
1,2026-08-15 16:45:51.900012,62.86,2.44,5.9,3504.8,12.26
1,2026-08-15 16:46:51.900012,61.83,2.38,5.7,3466.16,12.19
1,2026-08-15 16:47:51.900012,62.08,1.9,5.5,3586.94,11.76
1,2026-08-15 16:48:51.900012,64.02,1.92,5.52,3447.05,11.28
1,2026-08-15 16:49:51.900012,63.9,2.17,5.82,3490.89,11.48
1,2026-08-15 16:50:51.900012,64.44,1.95,5.17,3558.56,11.82
1,2026-08-15 16:51:51.900012,60.31,2.2,5.41,3578.52,11.19
1,2026-08-15 16:52:51.900012,62.22,1.86,5.27,3468.48,10.8
1,2026-08-15 16:53:51.900012,61.68,1.62,5.17,3429.81,11.31
1,2026-08-15 16:54:51.900012,62.1,1.76,5.61,3497.84,11.35
1,2026-08-15 16:55:51.900012,62.37,2.74,5.55,3521.39,10.17
1,2026-08-15 16:56:51.900012,62.15,1.43,5.41,3516.8,11.22
1,2026-08-15 16:57:51.900012,63.56,1.83,5.63,3430.09,11.45
1,2026-08-15 16:58:51.900012,63.45,2.38,5.47,3587.29,11.37
1,2026-08-15 16:59:51.900012,62.41,1.22,5.89,3483.4,10.95
1,2026-08-15 17:00:51.900012,64.54,2.62,5.52,3435.43,11.83
1,2026-08-15 17:01:51.900012,62.21,1.78,5.73,3404.03,11.91
1,2026-08-15 17:02:51.900012,63.52,2.91,5.57,3407.37,11.14
1,2026-08-15 17:03:51.900012,63.05,2.32,5.72,3411.81,11.42
1,2026-08-15 17:04:51.900012,64.14,2.74,5.91,3482.44,12.2
1,2026-08-15 17:05:51.900012,65.03,2.62,5.66,3537.25,11.16
1,2026-08-15 17:06:51.900012,61.25,2.54,5.42,3498.73,11.28
1,2026-08-15 17:07:51.900012,62.52,2.28,5.28,3503.08,11.73
1,2026-08-15 17:08:51.900012,62.9,1.94,5.67,3584.27,11.27
1,2026-08-15 17:09:51.900012,64.48,2.51,5.0,3465.75,11.25
1,2026-08-15 17:10:51.900012,63.94,2.27,5.6,3528.63,11.11
1,2026-08-15 17:11:51.900012,62.11,1.77,5.46,3494.64,11.7
1,2026-08-15 17:12:51.900012,62.14,2.52,5.7,3569.59,11.99
1,2026-08-15 17:13:51.900012,63.24,2.44,5.63,3470.67,12.31
1,2026-08-15 17:14:51.900012,65.09,2.9,5.51,3514.59,11.83
1,2026-08-15 17:15:51.900012,63.03,2.42,5.47,3491.28,12.57
1,2026-08-15 17:16:51.900012,63.23,2.23,5.69,3506.76,11.76
1,2026-08-15 17:17:51.900012,62.96,1.78,5.49,3448.84,11.72
1,2026-08-15 17:18:51.900012,61.63,2.53,5.66,3512.62,11.55
1,2026-08-15 17:19:51.900012,63.55,1.52,5.26,3493.31,11.79
1,2026-08-15 17:20:51.900012,62.96,1.86,5.53,3479.58,11.02
1,2026-08-15 17:21:51.900012,63.46,2.14,5.76,3529.95,12.01
1,2026-08-15 17:22:51.900012,63.45,1.92,5.29,3433.8,13.0
1,2026-08-15 17:23:51.900012,61.77,2.14,5.42,3487.35,11.29
1,2026-08-15 17:24:51.900012,60.83,1.87,5.19,3494.29,11.23
1,2026-08-15 17:25:51.900012,62.26,2.29,5.37,3541.94,11.4
1,2026-08-15 17:26:51.900012,63.36,1.75,5.64,3481.77,11.83
1,2026-08-15 17:27:51.900012,63.49,2.16,5.55,3482.66,12.35
1,2026-08-15 17:28:51.900012,64.22,2.39,5.24,3450.53,11.24
1,2026-08-15 17:29:51.900012,62.81,2.38,5.3,3552.97,11.61
1,2026-08-15 17:30:51.900012,60.69,2.05,5.0,3466.17,11.31
1,2026-08-15 17:31:51.900012,62.38,2.11,5.41,3473.28,12.44
1,2026-08-15 17:32:51.900012,64.57,1.82,5.78,3427.04,11.16
1,2026-08-15 17:33:51.900012,64.95,1.44,5.63,3443.59,11.53
1,2026-08-15 17:34:51.900012,62.91,2.82,5.32,3496.89,11.96
1,2026-08-15 17:35:51.900012,62.83,1.94,5.49,3504.21,12.1
1,2026-08-15 17:36:51.900012,62.0,2.07,5.57,3492.48,11.51
1,2026-08-15 17:37:51.900012,63.12,1.98,5.32,3519.83,11.01
1,2026-08-15 17:38:51.900012,64.54,2.31,5.22,3512.74,11.71
1,2026-08-15 17:39:51.900012,64.06,2.64,5.42,3468.15,11.28
1,2026-08-15 17:40:51.900012,61.98,1.97,5.56,3500.69,11.35
1,2026-08-15 17:41:51.900012,62.27,2.35,5.39,3453.19,11.53
1,2026-08-15 17:42:51.900012,62.85,1.86,5.68,3538.07,11.64
1,2026-08-15 17:43:51.900012,63.33,2.42,5.49,3540.11,12.53
1,2026-08-15 17:44:51.900012,63.27,2.39,5.69,3484.79,11.0
1,2026-08-15 17:45:51.900012,64.27,1.69,5.89,3539.17,11.72
1,2026-08-15 17:46:51.900012,63.25,2.85,5.29,3447.79,11.29
1,2026-08-15 17:47:51.900012,62.88,1.89,5.53,3506.12,11.17
1,2026-08-15 17:48:51.900012,65.12,1.75,5.22,3516.93,11.51
